factory_id,product_type,production_cost_per_unit,labor_hours_used,inventory_level,lead_time_days,defect_rate_percentage,market_demand_index,supply_chain_efficiency_score,profitability_flag
552,Cotton,141,1683,15261,12,4.39,32,53,0
526,Fabric,232,737,4937,14,0.26,26,41,0
124,Yarn,434,568,11742,25,10.52,70,94,0
117,Ready-made garment,254,825,4420,8,1.78,61,51,1
289,Yarn,412,1763,15213,3,6.99,51,63,0
240,Ready-made garment,244,1512,1627,5,10.6,60,41,0
142,Fabric,354,1321,9682,22,2.66,10,57,0
433,Yarn,74,301,5227,7,4.94,30,43,0
383,Ready-made garment,283,291,10117,18,4.53,66,67,1
245,Fabric,65,206,6009,6,1.07,45,64,0
414,Ready-made garment,190,1829,5981,18,5.08,11,80,0
543,Cotton,485,426,3954,8,5.75,32,79,0
418,Cotton,157,849,17935,7,0.32,69,46,1
540,Fabric,469,743,19471,2,5.86,68,84,0
191,Ready-made garment,349,456,2742,4,1.13,75,95,1
278,Cotton,388,694,5367,23,10.71,52,51,0
155,Yarn,352,600,9563,9,7.8,68,83,0
254,Ready-made garment,429,1407,17011,16,0.68,83,94,0
259,Ready-made garment,129,567,6515,19,9.92,82,84,0
210,Cotton,125,607,15187,10,4.34,99,58,1
236,Cotton,325,1857,1906,26,2.71,45,43,0
331,Fabric,451,205,12286,8,3.05,69,41,0
579,Ready-made garment,487,1417,16738,29,7.17,13,63,0
567,Yarn,317,1189,8682,16,0.98,30,84,0
319,Cotton,161,294,9692,25,0.7,13,50,0
580,Ready-made garment,458,1311,12123,29,7.53,13,63,0
167,Cotton,365,146,7988,8,11.78,42,98,0
401,Fabric,124,1485,13171,20,5.8,23,78,0
348,Ready-made garment,263,1108,5597,4,4.96,18,48,0
581,Ready-made garment,415,1994,4612,27,11.37,97,98,0
595,Fabric,83,636,18277,23,2.89,73,46,1
422,Yarn,190,1701,2371,20,2.89,71,68,1
509,Cotton,215,1610,17973,27,10.86,98,74,0
491,Fabric,445,946,13673,13,7.76,16,63,0
105,Ready-made garment,280,1702,16503,26,0.65,14,42,0
563,Fabric,341,808,6035,10,8.09,22,40,0
379,Ready-made garment,77,1369,14736,23,9.84,11,72,0
531,Fabric,344,907,5039,25,3.29,93,91,1
586,Yarn,382,711,19900,28,4.59,21,85,0
193,Ready-made garment,476,1301,11222,9,2.37,16,73,0
528,Fabric,409,214,3815,25,7.6,43,82,0
368,Yarn,140,779,11256,26,7.97,30,49,0
296,Yarn,164,730,1893,12,0.82,69,54,1
124,Cotton,208,1288,11437,26,8.13,91,50,0
247,Ready-made garment,307,318,17604,15,7.9,19,79,0
217,Cotton,422,296,4826,22,0.42,47,72,0
437,Yarn,387,500,4097,1,6.66,67,71,0
466,Cotton,139,1953,5459,12,7.37,65,77,0
437,Cotton,294,848,8258,24,5.16,53,59,1
165,Fabric,347,780,4380,14,10.82,94,71,0
557,Cotton,80,175,13350,22,3.94,89,47,1
400,Yarn,366,1549,15643,23,0.81,73,90,0
469,Cotton,407,386,8981,2,8.06,29,92,0
274,Ready-made garment,361,1668,14029,3,7.26,59,94,0
418,Fabric,277,1422,6743,6,11.87,63,56,0
175,Yarn,388,960,6792,19,2.78,55,85,0
594,Cotton,177,841,16244,21,4.75,49,75,0
560,Ready-made garment,319,1830,12710,13,5.53,33,41,0
213,Yarn,319,393,875,20,10.34,94,87,0
210,Cotton,462,908,6745,21,4.97,67,91,0
348,Fabric,258,985,6246,8,9.27,40,73,0
538,Cotton,227,1570,19023,4,1.88,59,50,1
302,Yarn,355,513,18858,25,4.92,19,53,0
246,Yarn,240,530,11150,19,1.86,93,57,1
134,Yarn,406,1913,5001,28,11.4,23,49,0
586,Ready-made garment,498,1353,11371,7,2.13,28,62,0
408,Cotton,117,1219,14347,7,5.03,39,63,0
125,Cotton,376,1562,13088,1,0.99,66,83,0
337,Cotton,316,270,6845,19,11.06,25,50,0
113,Fabric,319,1440,14974,26,7.49,31,94,0
473,Ready-made garment,411,1965,14859,17,11.55,63,80,0
144,Ready-made garment,409,643,6655,8,0.51,93,95,0
527,Fabric,436,1614,15771,26,2.1,79,67,0
315,Ready-made garment,177,1511,18262,21,4.56,52,66,1
332,Fabric,313,1088,17977,15,7.46,28,87,0
292,Yarn,270,1680,14015,20,3.95,14,47,0
150,Yarn,291,171,1210,19,8.54,80,93,0
526,Ready-made garment,293,1122,5392,7,1.98,29,76,0
474,Yarn,476,631,3727,24,7.21,24,86,0
313,Yarn,442,338,17614,24,4.78,47,86,0
250,Yarn,68,810,7932,13,6.1,10,88,0
539,Cotton,445,676,6692,1,6.84,14,41,0
374,Yarn,204,1823,9301,7,0.72,63,84,1
437,Cotton,278,1212,18351,5,11.09,94,97,0
175,Fabric,417,812,2058,18,9.43,70,82,0
538,Fabric,107,1658,11211,8,5.31,87,40,1
319,Fabric,330,1931,5757,15,6.57,26,80,0
447,Fabric,94,741,17113,18,0.39,85,43,1
543,Fabric,151,1277,6024,6,5.98,36,87,0
286,Yarn,97,689,13144,28,5.12,79,87,1
388,Yarn,99,289,9232,5,4.49,34,42,0
502,Yarn,130,911,3374,22,9.78,54,65,0
127,Fabric,349,1538,19976,11,2.18,11,89,0
478,Fabric,108,1277,8521,26,2.12,31,46,0
279,Cotton,210,1114,7457,8,6.26,63,61,1
352,Ready-made garment,152,724,19576,9,8.25,26,49,0
225,Yarn,383,1462,11761,13,0.27,70,49,0
276,Ready-made garment,461,728,5724,3,6.55,75,78,0
136,Fabric,323,1640,13211,3,3.58,35,40,0
509,Fabric,232,988,7266,7,9.08,65,88,0
198,Fabric,466,1961,10590,3,5.63,42,97,0
197,Ready-made garment,165,1158,503,11,10.01,10,91,0
226,Cotton,411,883,13256,14,4.76,49,76,0
582,Fabric,448,770,5259,26,9.93,52,50,0
267,Cotton,494,821,19818,28,8.6,53,73,0
179,Cotton,316,625,5133,21,9.94,71,98,0
393,Yarn,213,636,7861,10,9.75,45,49,0
432,Ready-made garment,192,946,19291,20,5.84,65,53,1
225,Fabric,486,1341,3067,27,4.42,48,77,0
442,Cotton,367,1377,10677,9,9.18,98,99,0
409,Ready-made garment,353,1095,3649,27,4.34,22,41,0
249,Ready-made garment,143,1326,14903,12,1.07,48,78,0
115,Fabric,299,1224,14678,8,10.31,21,49,0
127,Yarn,448,1484,7338,12,4.77,30,71,0
595,Yarn,496,1864,1857,9,1.59,96,68,0
518,Cotton,392,1834,2105,22,7.76,27,89,0
543,Yarn,476,1013,12943,18,10.68,22,40,0
272,Yarn,355,277,7784,24,10.33,28,83,0
145,Yarn,365,375,16911,17,6.65,44,96,0
427,Ready-made garment,289,411,13397,11,1.06,55,43,1
335,Fabric,108,1765,13761,21,8.36,66,72,0
538,Ready-made garment,64,1533,18236,2,7.31,43,85,0
313,Ready-made garment,334,890,4234,29,2.52,71,63,1
184,Fabric,252,1411,8031,23,10.81,65,80,0
381,Ready-made garment,286,1776,918,21,1.04,10,61,0
331,Cotton,345,1648,12809,26,4.48,66,49,1
184,Cotton,336,1524,8952,19,1.13,95,83,1
508,Ready-made garment,122,1340,18991,14,10.94,37,99,0
588,Yarn,263,797,11676,23,0.42,13,65,0
164,Ready-made garment,60,1593,6806,28,5.11,80,53,1
233,Yarn,386,126,15973,3,10.34,84,51,0
250,Ready-made garment,274,1012,4791,6,3.02,85,59,1
214,Cotton,367,1853,13856,4,1.26,49,73,0
163,Yarn,252,521,15460,12,1.52,62,95,1
442,Cotton,280,1137,9596,26,4.86,48,74,0
526,Ready-made garment,441,600,2726,2,5.14,44,84,0
462,Fabric,100,1777,8160,25,8.62,91,61,0
506,Yarn,106,1007,13112,6,2.86,19,77,0
451,Yarn,181,424,15205,5,8.42,60,56,0
257,Ready-made garment,469,1447,14690,29,11.99,73,67,0
176,Ready-made garment,452,1690,17662,5,10.37,88,62,0
590,Yarn,329,1826,14950,8,7.63,68,55,0
245,Fabric,346,384,12171,5,11.28,35,62,0
442,Ready-made garment,354,1212,18499,24,11.89,12,76,0
562,Ready-made garment,274,1168,2349,8,6.84,86,89,1
324,Ready-made garment,223,1767,15633,1,3.28,26,75,0
504,Fabric,341,597,2443,20,10.98,74,62,0
412,Yarn,315,1011,19254,9,10.13,87,70,0
202,Cotton,296,1621,8208,14,1.02,10,54,0
506,Ready-made garment,127,1701,8733,2,11.24,97,52,0
446,Fabric,184,1914,13361,11,4.39,66,53,1
400,Yarn,189,1959,2320,4,3.87,20,61,0
527,Yarn,391,1783,9132,4,4.12,76,48,0
565,Fabric,302,244,15120,17,3.84,86,47,1
187,Ready-made garment,225,1047,8795,26,6.19,64,53,1
470,Cotton,470,1641,1068,26,6.96,95,92,0
402,Ready-made garment,469,181,9148,16,5.11,50,46,0
267,Yarn,109,1079,810,7,4.95,68,42,1
534,Cotton,401,1758,2407,12,8.85,39,75,0
269,Ready-made garment,303,1290,10399,17,0.04,34,62,0
234,Cotton,57,1872,3955,5,11.36,80,56,0
149,Fabric,440,1228,18575,8,8.57,73,80,0
531,Ready-made garment,156,1925,7832,20,8.49,98,94,0
439,Yarn,220,587,5002,5,5.06,34,64,0
446,Yarn,107,1873,11584,11,11.59,75,62,0
233,Cotton,386,1433,17464,26,0.0,43,50,0
446,Fabric,391,181,18899,28,0.92,64,71,0
236,Ready-made garment,479,193,7362,19,9.65,67,92,0
344,Fabric,339,1444,4555,21,8.86,95,40,0
208,Fabric,133,442,8083,28,3.26,63,66,1
412,Cotton,166,896,18744,19,7.14,10,83,0
386,Cotton,249,1932,12376,4,6.38,27,67,0
120,Ready-made garment,71,460,7918,11,6.33,25,78,0
189,Yarn,268,1954,3791,19,7.15,65,65,0
395,Ready-made garment,275,1189,3443,5,11.92,83,98,0
211,Fabric,454,723,12719,2,11.85,40,48,0
400,Cotton,320,967,10314,25,11.78,57,69,0
176,Fabric,438,528,19395,19,6.58,86,42,0
276,Cotton,151,1524,18774,26,3.82,43,82,0
442,Yarn,194,270,15840,17,6.72,43,70,0
247,Fabric,196,1882,8971,21,7.47,69,92,0
200,Cotton,310,677,1354,20,3.74,85,49,1
345,Ready-made garment,328,167,5783,18,7.59,46,90,0
216,Ready-made garment,388,1615,17281,15,7.46,49,71,0
191,Ready-made garment,63,1157,15927,16,10.84,26,40,0
500,Fabric,315,100,4003,28,2.85,50,85,0
127,Cotton,336,250,12563,12,8.37,65,47,0
524,Cotton,190,1001,1131,8,5.41,63,78,1
549,Cotton,432,1907,16772,25,1.56,88,49,0
124,Fabric,455,357,19920,6,3.79,22,63,0
157,Cotton,342,849,13484,24,0.69,55,83,1
597,Yarn,472,727,1427,18,3.83,81,58,0
396,Fabric,443,1711,16587,11,0.83,26,92,0
233,Yarn,80,894,8769,6,11.11,20,46,0
430,Yarn,220,118,5083,17,1.22,49,48,0
348,Ready-made garment,404,1919,17945,10,9.81,55,93,0
137,Fabric,254,134,7210,19,10.87,74,71,0
489,Cotton,469,470,15786,15,5.61,41,58,0
528,Yarn,340,590,3861,16,0.65,61,78,1
174,Fabric,160,1959,18583,23,7.15,19,68,0
241,Cotton,117,916,6201,28,2.82,68,55,1
421,Ready-made garment,232,1364,17175,29,2.12,24,78,0
267,Fabric,422,106,17464,29,6.8,12,83,0
358,Fabric,245,648,4700,17,4.28,18,42,0
472,Fabric,175,470,1379,22,8.76,17,44,0
454,Cotton,224,1788,1982,7,7.1,83,45,0
324,Yarn,311,856,10987,19,9.95,17,56,0
251,Yarn,424,1373,7570,27,0.7,25,56,0
118,Fabric,461,1238,6952,8,2.82,20,75,0
245,Fabric,335,1676,6480,8,6.8,32,81,0
547,Cotton,204,1460,17198,5,10.57,65,71,0
340,Ready-made garment,118,673,9300,11,9.76,65,94,0
471,Fabric,157,780,4425,2,8.15,31,94,0
480,Fabric,472,1265,11684,18,6.89,27,79,0
443,Ready-made garment,84,1608,19470,21,7.58,48,53,0
336,Fabric,408,1561,2619,4,2.56,12,71,0
134,Yarn,93,1893,3745,12,7.14,17,82,0
289,Fabric,192,187,4988,4,5.93,14,77,0
100,Yarn,260,562,3635,5,4.61,14,52,0
583,Cotton,465,1171,7046,17,10.65,28,86,0
252,Cotton,334,580,1636,23,9.95,90,62,0
528,Yarn,496,922,18635,19,0.92,70,99,0
532,Yarn,55,623,5461,10,11.83,55,51,0
225,Ready-made garment,267,310,7044,14,2.76,27,61,0
590,Yarn,76,343,8981,15,2.58,70,69,1
581,Yarn,276,338,8087,26,11.33,69,92,0
444,Fabric,333,1320,14720,14,5.34,11,97,0
499,Ready-made garment,438,868,15948,16,9.66,59,61,0
325,Yarn,474,334,15594,8,3.46,72,49,0
320,Yarn,105,286,11583,9,10.48,80,51,0
502,Yarn,417,812,15496,8,9.99,58,75,0
506,Fabric,359,1738,7000,11,6.23,89,67,0
310,Fabric,385,1413,5473,12,8.46,80,62,0
124,Fabric,154,1344,17635,14,11.57,27,63,0
115,Cotton,67,596,4089,18,5.42,99,67,1
281,Fabric,254,1619,1248,23,5.93,25,47,0
598,Yarn,92,1425,17248,12,8.67,55,59,0
428,Fabric,138,286,17150,4,4.64,34,42,0
228,Fabric,123,1573,13193,13,11.53,17,46,0
141,Ready-made garment,206,1535,9880,21,0.49,73,62,1
502,Yarn,315,1734,7309,27,4.84,23,98,0
580,Fabric,183,1035,3677,16,8.57,31,74,0
517,Cotton,138,1368,13658,10,5.15,87,72,1
435,Ready-made garment,285,412,17586,21,3.11,44,90,0
335,Fabric,181,918,10390,11,4.96,60,85,1
459,Ready-made garment,278,1619,15742,25,10.58,85,74,0
538,Ready-made garment,83,121,700,12,6.56,52,61,1
501,Cotton,132,167,16695,18,4.02,94,73,1
133,Cotton,466,491,18897,2,8.06,84,75,0
444,Cotton,181,1439,15055,19,7.34,12,76,0
480,Yarn,477,1188,13644,5,6.73,82,77,0
144,Ready-made garment,403,1927,4041,28,4.69,64,65,0
233,Fabric,253,828,14540,20,0.87,28,80,0
120,Cotton,336,640,7655,10,7.45,51,49,0
221,Cotton,385,1828,10701,26,5.04,70,76,0
169,Ready-made garment,499,667,4005,16,5.15,32,89,0
451,Ready-made garment,491,1973,16609,12,2.81,89,46,0
460,Ready-made garment,365,999,4659,9,2.99,13,81,0
147,Fabric,307,311,7580,3,9.45,74,50,0
590,Yarn,341,1873,13907,1,5.75,13,56,0
138,Yarn,174,299,7153,5,1.31,68,47,1
386,Cotton,493,1086,13038,8,0.55,99,46,0
589,Yarn,200,277,12826,17,2.7,89,85,1
109,Fabric,408,1546,16952,1,5.85,39,82,0
129,Yarn,296,1030,4872,13,7.41,42,47,0
343,Fabric,224,1788,11883,6,1.72,89,72,1
373,Cotton,421,1585,3518,15,5.21,42,45,0
543,Ready-made garment,406,143,3153,7,0.87,29,85,0
187,Fabric,351,1554,13903,24,0.45,57,44,0
343,Ready-made garment,129,267,9112,8,10.36,36,55,0
480,Cotton,156,386,19159,3,7.9,41,84,0
428,Fabric,349,808,2418,15,9.37,95,87,0
578,Fabric,452,436,972,4,2.18,36,53,0
114,Yarn,354,685,10827,9,3.87,34,73,0
103,Fabric,393,1294,3921,11,5.33,75,95,0
290,Cotton,107,282,16499,21,7.9,96,97,0
267,Ready-made garment,140,115,15025,14,6.42,21,89,0
108,Fabric,184,1619,13654,27,6.62,55,73,1
208,Cotton,399,1703,14971,9,1.88,57,64,0
236,Cotton,218,986,16184,12,5.7,94,61,1
253,Fabric,383,936,2587,5,9.89,84,42,0
487,Yarn,171,1677,8317,21,6.11,94,80,1
308,Fabric,285,209,8947,25,2.4,46,57,0
371,Fabric,448,1676,8496,6,4.96,13,95,0
242,Yarn,125,405,9230,19,9.06,99,59,0
198,Cotton,358,1079,17741,28,1.62,93,52,0
476,Fabric,72,105,631,5,6.97,70,81,1
407,Yarn,382,942,19799,1,11.58,80,73,0
168,Ready-made garment,122,1816,13528,25,4.56,56,60,1
346,Ready-made garment,137,1396,19470,10,0.52,56,68,1
360,Yarn,152,460,3874,14,7.6,26,90,0
375,Cotton,143,1308,2531,26,0.57,41,48,0
178,Yarn,498,1958,2425,27,2.3,19,79,0
245,Cotton,365,755,2501,23,0.58,59,61,0
210,Ready-made garment,315,1223,4877,17,2.05,84,70,1
357,Fabric,302,1213,12263,27,10.26,68,84,0
192,Yarn,407,1083,5994,11,8.82,27,70,0
112,Ready-made garment,107,1369,12063,4,4.1,75,45,1
359,Fabric,480,1362,1165,18,10.77,44,80,0
525,Ready-made garment,448,823,18530,19,7.98,15,85,0
208,Yarn,58,1204,13258,4,5.37,12,41,0
429,Yarn,62,214,5007,12,0.82,80,99,1
288,Fabric,456,375,1663,14,8.77,44,46,0
194,Yarn,466,179,3425,18,4.51,86,51,0
204,Ready-made garment,442,1691,14895,26,3.63,75,82,0
107,Fabric,180,278,13994,1,3.46,75,90,1
166,Fabric,271,1432,5552,27,0.09,60,58,1
595,Ready-made garment,378,660,6413,20,8.91,81,86,0
290,Cotton,421,608,12690,25,1.74,82,59,0
465,Fabric,202,359,13695,11,6.25,43,52,0
355,Cotton,430,1909,9424,27,0.19,48,86,0
108,Ready-made garment,416,391,14712,25,7.53,58,60,0
577,Ready-made garment,120,984,7811,28,4.43,56,76,1
216,Fabric,469,390,13448,25,7.57,45,65,0
366,Yarn,394,641,526,19,1.08,31,72,0
198,Fabric,69,863,19554,1,3.2,96,97,1
584,Yarn,130,1186,6127,1,1.32,86,87,1
397,Cotton,487,693,1383,3,7.75,53,61,0
496,Yarn,277,1528,6410,26,1.3,76,98,1
263,Fabric,395,1047,17010,14,7.41,70,50,0
475,Yarn,68,579,18363,8,1.62,18,54,0
240,Ready-made garment,493,1448,14206,15,11.32,57,84,0
367,Cotton,214,480,19372,4,5.0,27,86,0
136,Ready-made garment,417,1804,840,11,1.52,99,57,0
173,Ready-made garment,436,409,13481,8,0.5,38,70,0
172,Ready-made garment,156,1466,12906,7,3.95,57,86,1
407,Ready-made garment,426,1793,5373,24,10.7,21,73,0
298,Yarn,397,1598,15525,2,1.73,48,68,0
229,Ready-made garment,263,1179,13172,8,9.49,32,80,0
345,Yarn,288,946,6601,25,5.01,28,56,0
411,Ready-made garment,196,524,2105,26,9.64,33,57,0
159,Fabric,230,1265,16682,27,10.49,53,71,0
378,Ready-made garment,479,760,6336,22,11.97,92,49,0
202,Fabric,385,1499,2908,19,0.82,94,48,0
395,Yarn,489,325,3339,23,9.56,58,91,0
419,Cotton,247,1597,1608,9,0.84,83,91,1
586,Yarn,336,124,4954,16,3.78,13,66,0
440,Cotton,102,1813,14714,8,7.75,71,65,0
250,Cotton,418,1488,7914,8,5.37,27,96,0
256,Ready-made garment,289,194,13234,11,6.78,69,60,1
305,Cotton,339,607,2425,7,11.59,73,68,0
573,Yarn,336,664,15957,21,9.82,29,59,0
278,Ready-made garment,237,1939,6594,2,4.36,61,48,1
296,Cotton,444,1705,2476,21,7.2,45,43,0
322,Yarn,55,1299,18966,5,0.58,71,54,1
188,Cotton,332,743,11421,18,5.43,57,91,1
386,Cotton,312,1531,3944,11,7.3,66,62,0
533,Ready-made garment,98,589,1258,26,8.58,66,81,0
375,Ready-made garment,401,1974,19978,17,10.82,50,81,0
335,Yarn,249,558,4879,21,3.4,97,55,1
282,Ready-made garment,109,1536,16996,6,10.83,62,40,0
308,Ready-made garment,82,1000,19304,13,7.94,97,58,0
592,Fabric,352,437,5783,7,0.93,71,65,0
229,Fabric,293,1062,13680,11,4.56,38,98,0
252,Yarn,221,1995,17705,18,5.72,48,43,0
112,Ready-made garment,256,1454,14845,6,4.23,91,67,1
221,Yarn,424,1336,11137,12,1.39,19,79,0
458,Fabric,332,1846,10891,24,6.62,70,96,1
319,Fabric,71,444,12978,22,1.58,65,88,1
205,Fabric,96,675,18703,3,10.98,18,99,0
474,Yarn,398,1670,776,19,10.38,59,74,0
169,Ready-made garment,481,1647,15328,11,5.7,84,74,0
294,Cotton,207,1042,17159,23,0.81,21,83,0
285,Ready-made garment,307,445,18777,2,6.63,11,79,0
198,Yarn,192,1946,11035,3,7.11,99,60,0
181,Fabric,96,1371,1092,23,10.66,82,76,0
174,Cotton,76,1747,16052,25,0.81,26,66,0
473,Yarn,76,424,18271,17,8.31,44,86,0
439,Fabric,446,566,4495,5,6.75,55,79,0
291,Yarn,488,190,5572,29,2.1,76,52,0
424,Cotton,194,393,12801,2,1.46,79,93,1
566,Fabric,124,1664,13795,12,8.33,96,45,0
313,Ready-made garment,236,623,9755,5,4.08,44,70,0
414,Yarn,59,1782,3605,29,12.0,88,62,0
543,Cotton,170,1772,12596,13,10.73,81,81,0
566,Ready-made garment,338,949,11997,22,6.79,43,72,0
481,Cotton,214,1792,6405,24,7.7,20,48,0
466,Yarn,431,358,18787,7,1.91,12,44,0
417,Cotton,313,1210,3861,21,10.73,19,95,0
243,Fabric,210,1281,11587,11,5.51,91,83,1
483,Cotton,440,1617,10607,5,6.26,91,97,0
315,Yarn,467,285,19882,18,10.48,21,84,0
460,Fabric,376,443,18225,6,0.08,60,77,0
423,Cotton,440,920,2361,3,5.93,92,87,0
114,Cotton,346,1992,2955,6,7.52,98,83,0
316,Fabric,167,840,4292,16,1.91,68,93,1
591,Ready-made garment,360,1639,12570,3,0.82,11,43,0
538,Ready-made garment,312,668,6364,18,6.42,11,71,0
134,Fabric,133,1049,16697,24,6.57,14,42,0
282,Cotton,195,608,1808,4,3.96,31,73,0
369,Ready-made garment,220,1663,8631,5,10.59,42,81,0
532,Fabric,383,115,16815,9,3.61,78,98,0
566,Yarn,473,624,8589,4,6.2,37,51,0
457,Cotton,358,299,10393,29,2.24,67,75,0
199,Yarn,63,1307,13197,1,0.13,23,86,0
106,Cotton,198,408,3713,27,5.11,59,85,1
129,Ready-made garment,418,1939,10710,22,6.32,83,71,0
566,Yarn,300,1631,8938,27,9.18,50,70,0
404,Yarn,106,1404,2724,11,5.39,24,52,0
572,Fabric,396,1957,3358,5,3.34,83,88,0
243,Ready-made garment,351,1281,18251,10,7.25,77,61,0
210,Ready-made garment,459,1483,12955,3,4.57,52,66,0
331,Cotton,396,358,5644,15,2.8,64,94,0
278,Fabric,457,1280,17586,27,10.92,58,44,0
171,Fabric,182,524,10615,27,6.44,27,81,0
309,Cotton,219,1729,18434,14,2.41,90,81,1
319,Yarn,151,878,18217,5,8.05,34,65,0
179,Cotton,155,1144,18682,8,9.64,21,88,0
599,Cotton,220,738,3865,17,9.1,64,58,0
182,Cotton,177,1470,9355,20,7.19,56,93,0
141,Fabric,299,1019,19511,19,6.24,94,62,1
372,Cotton,81,1111,2584,4,9.33,90,96,0
290,Cotton,265,1986,5473,2,8.5,93,83,0
272,Cotton,311,449,13159,2,6.86,76,67,1
560,Ready-made garment,379,1060,13523,2,7.89,80,41,0
106,Yarn,293,1508,14433,3,2.02,73,42,1
254,Yarn,440,537,19033,28,0.24,69,86,0
109,Yarn,334,555,3926,9,11.17,99,52,0
133,Yarn,339,723,17363,5,11.22,93,75,0
135,Fabric,312,1869,16510,20,9.46,52,60,0
508,Fabric,386,1669,18234,29,4.47,46,85,0
105,Cotton,382,1203,12704,15,1.81,41,84,0
507,Fabric,363,1575,3147,4,4.29,94,78,0
501,Yarn,134,1718,5608,3,8.71,61,53,0
314,Ready-made garment,464,1664,2221,9,4.02,62,77,0
233,Cotton,378,1612,3659,27,9.55,65,67,0
384,Cotton,94,742,17217,10,8.08,81,44,0
225,Yarn,352,1646,9355,17,7.56,11,84,0
508,Yarn,382,491,1723,22,11.16,57,77,0
538,Yarn,249,673,3954,20,10.72,25,56,0
436,Fabric,250,1482,12191,8,8.54,45,79,0
273,Cotton,378,132,14146,23,2.39,19,78,0
251,Yarn,217,1259,9632,19,11.27,90,85,0
430,Ready-made garment,289,1020,3133,5,2.73,98,74,1
125,Cotton,421,1723,1516,27,4.47,88,57,0
482,Cotton,335,509,13292,11,9.92,27,96,0
214,Fabric,239,1652,5033,4,2.5,11,60,0
481,Cotton,120,1122,12413,4,7.66,49,64,0
581,Yarn,194,1214,505,26,5.49,51,70,1
383,Yarn,408,512,10958,15,7.49,34,54,0
486,Ready-made garment,438,398,4487,8,11.5,10,86,0
174,Cotton,258,1610,9204,25,9.7,91,96,0
265,Cotton,409,1888,11952,27,3.55,25,58,0
288,Fabric,427,172,1474,13,0.69,51,90,0
177,Yarn,434,1841,14058,20,11.6,46,52,0
534,Ready-made garment,257,360,11508,12,7.02,46,71,0
189,Yarn,271,789,9668,2,2.08,80,70,1
275,Cotton,336,1435,19617,1,7.53,15,53,0
120,Cotton,212,1058,1120,14,0.51,87,64,1
153,Ready-made garment,414,1948,13342,26,2.25,31,58,0
283,Cotton,121,831,8095,20,7.59,83,62,0
458,Ready-made garment,289,784,13337,8,4.83,55,58,1
321,Ready-made garment,463,1288,12533,16,3.9,49,56,0
414,Yarn,176,939,9285,5,7.87,63,98,0
427,Ready-made garment,134,434,10111,2,10.4,55,83,0
278,Cotton,64,1625,6352,15,8.14,45,55,0
375,Fabric,297,831,10634,27,5.56,50,71,0
211,Fabric,361,903,9314,4,7.91,76,70,0
323,Cotton,493,1284,12540,4,8.35,32,90,0
313,Fabric,332,489,5029,10,9.3,52,92,0
158,Fabric,51,859,4419,21,3.68,70,84,1
426,Ready-made garment,123,982,9009,18,1.37,26,49,0
492,Fabric,113,1071,19466,7,8.18,74,47,0
208,Fabric,310,1194,2024,5,1.45,12,94,0
484,Fabric,396,1040,16208,4,5.54,87,97,0
256,Yarn,373,1215,7726,24,2.77,84,88,0
290,Cotton,288,1002,16817,15,3.98,39,84,0
299,Ready-made garment,446,1484,17776,18,5.65,30,41,0
411,Fabric,386,1444,9319,17,10.75,25,64,0
295,Cotton,390,1368,12945,6,8.17,71,97,0
134,Fabric,328,123,3521,26,2.06,69,66,1
478,Yarn,402,656,18338,26,10.55,18,83,0
486,Yarn,483,800,1052,24,6.01,75,63,0
345,Fabric,429,502,14682,23,2.45,35,89,0
336,Fabric,250,1496,12282,25,6.33,76,90,1
203,Fabric,342,1409,13649,1,2.29,24,63,0
106,Yarn,335,1956,15655,3,4.41,21,87,0
382,Yarn,270,540,10777,9,9.67,28,59,0
100,Cotton,456,1976,1175,5,7.9,23,71,0
318,Ready-made garment,211,1718,8260,6,5.74,24,73,0
563,Ready-made garment,497,1857,15176,27,2.72,96,68,0
329,Yarn,232,981,10285,13,3.39,20,91,0
554,Ready-made garment,422,1475,12470,23,11.74,72,77,0
271,Fabric,314,1025,3764,3,4.12,52,53,1
186,Cotton,181,1978,5493,23,7.39,76,63,0
140,Yarn,371,1342,9307,3,6.0,52,74,0
222,Yarn,169,584,4727,22,0.28,10,92,0
430,Ready-made garment,429,1566,9636,24,11.34,13,58,0
397,Fabric,268,1341,5480,23,1.06,94,47,1
472,Cotton,466,1825,14076,5,7.9,34,47,0
516,Ready-made garment,209,1190,14094,12,9.73,93,45,0
277,Yarn,349,130,6166,22,8.98,83,81,0
162,Yarn,158,421,7871,20,9.71,91,50,0
583,Ready-made garment,287,1373,18839,18,8.88,62,88,0
264,Fabric,342,665,2896,7,5.35,44,82,0
588,Cotton,116,109,12598,20,10.76,34,90,0
286,Cotton,365,777,2590,22,10.95,12,94,0
482,Cotton,236,950,19707,26,5.24,60,52,1
308,Cotton,85,1026,19413,12,5.82,59,66,1
326,Fabric,98,384,4673,2,5.83,22,63,0
531,Yarn,305,252,9751,16,3.35,44,67,0
488,Yarn,484,1667,7459,2,1.38,98,42,0
147,Cotton,156,1652,13985,22,3.14,64,45,1
323,Cotton,57,470,9338,8,10.13,27,41,0
102,Cotton,285,400,10045,1,6.52,60,72,1
471,Ready-made garment,227,1940,13866,14,10.2,39,55,0
274,Ready-made garment,291,1978,9455,10,8.94,49,96,0
545,Yarn,90,245,2826,23,4.18,39,66,0
198,Yarn,406,1710,17342,22,2.22,67,80,0
215,Cotton,294,1759,3072,21,6.81,97,60,1
369,Ready-made garment,162,1175,16575,13,11.23,99,40,0
